permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward
65875,31/12/2011,30/06/2012,31/08/2012,41.288,42.515,3.792,1.878,0.025,0.596,0.106,0.137,0.045,0.563,0.206,1.571,0.761,0.612,0.954,45.566,0.499,9.775,3.948,0.000,0.023,0.000,0.130,1.948,2.612,3.955
65875,31/12/2011,30/06/2012,30/09/2012,43.817,45.119,4.024,1.878,0.025,0.596,0.106,0.137,0.045,0.563,0.206,1.571,0.761,0.612,0.954,45.566,0.499,9.775,3.948,0.000,0.023,0.000,0.130,2.067,2.940,4.182
65875,31/12/2011,30/06/2012,31/10/2012,42.923,44.198,3.949,1.878,0.025,0.596,0.106,0.137,0.045,0.563,0.206,1.571,0.761,0.612,0.954,45.566,0.499,9.775,3.948,0.000,0.023,0.000,0.130,2.029,2.970,4.018
65875,31/12/2011,30/09/2012,30/11/2012,37.076,40.852,3.813,1.721,0.027,0.603,0.112,0.142,0.049,0.565,0.206,1.570,0.766,0.608,1.004,44.386,0.502,9.789,3.828,0.000,0.023,0.000,0.132,1.964,2.833,3.651
65875,31/12/2011,30/09/2012,31/12/2012,36.361,40.065,3.739,1.721,0.027,0.603,0.112,0.142,0.049,0.565,0.206,1.570,0.766,0.608,1.004,44.386,0.502,9.789,3.828,0.000,0.023,0.000,0.132,1.926,2.871,3.478
65875,31/12/2011,30/09/2012,31/01/2013,36.647,40.380,3.775,1.721,0.027,0.603,0.112,0.142,0.049,0.565,0.206,1.570,0.766,0.608,1.004,44.386,0.502,9.789,3.828,0.000,0.023,0.000,0.132,1.945,3.617,5.577
65875,31/12/2012,31/12/2012,28/02/2013,66.471,150.097,4.224,6.615,0.008,0.604,0.085,0.134,0.015,0.590,0.225,1.576,0.823,0.620,0.788,45.574,0.508,9.488,10.309,0.000,0.021,0.000,0.134,2.300,7.537,22.270
65875,31/12/2012,31/12/2012,31/03/2013,70.214,158.548,4.462,6.615,0.008,0.604,0.085,0.134,0.015,0.590,0.225,1.576,0.823,0.620,0.788,45.574,0.508,9.488,10.309,0.000,0.021,0.000,0.134,2.429,7.962,25.047
65875,31/12/2012,31/12/2012,30/04/2013,77.014,173.903,4.899,6.615,0.008,0.604,0.085,0.134,0.015,0.590,0.225,1.576,0.823,0.620,0.788,45.574,0.508,9.488,10.309,0.000,0.021,0.000,0.134,2.667,8.927,19.606
65875,31/12/2012,31/03/2013,31/05/2013,61.367,121.200,4.195,4.742,0.010,0.611,0.094,0.140,0.018,0.564,0.225,1.567,0.751,0.608,0.892,46.082,0.515,9.744,3.714,0.000,0.021,0.000,0.141,2.379,5.833,13.103
65875,31/12/2012,31/03/2013,30/06/2013,63.722,125.850,4.356,4.742,0.010,0.611,0.094,0.140,0.018,0.564,0.225,1.567,0.751,0.608,0.892,46.082,0.515,9.744,3.714,0.000,0.021,0.000,0.141,2.470,6.057,12.009
65875,31/12/2012,31/03/2013,31/07/2013,62.633,123.700,4.283,4.742,0.010,0.611,0.094,0.140,0.018,0.564,0.225,1.567,0.751,0.608,0.892,46.082,0.515,9.744,3.714,0.000,0.021,0.000,0.141,2.429,5.953,11.803
65875,31/12/2012,30/06/2013,31/08/2013,50.946,87.741,4.064,3.578,0.013,0.614,0.102,0.144,0.026,0.563,0.225,1.567,0.741,0.610,0.826,44.164,0.522,9.722,3.709,0.000,0.021,0.000,0.140,2.269,4.136,8.388
65875,31/12/2012,30/06/2013,30/09/2013,50.188,86.435,4.004,3.578,0.013,0.614,0.102,0.144,0.026,0.563,0.225,1.567,0.741,0.610,0.826,44.164,0.522,9.722,3.709,0.000,0.021,0.000,0.140,2.235,4.248,9.235
65875,31/12/2012,30/06/2013,31/10/2013,54.312,93.537,4.333,3.578,0.013,0.614,0.102,0.144,0.026,0.563,0.225,1.567,0.741,0.610,0.826,44.164,0.522,9.722,3.709,0.000,0.021,0.000,0.140,2.419,4.911,8.307
65875,31/12/2012,30/09/2013,30/11/2013,45.523,65.289,4.041,2.618,0.018,0.618,0.115,0.150,0.037,0.621,0.225,1.699,0.939,0.632,1.205,44.457,0.503,9.810,3.718,0.000,0.021,0.000,0.139,2.334,2.900,6.452
65875,31/12/2012,30/09/2013,31/12/2013,45.083,64.658,4.002,2.618,0.018,0.618,0.115,0.150,0.037,0.621,0.225,1.699,0.939,0.632,1.205,44.457,0.503,9.810,3.718,0.000,0.021,0.000,0.139,2.311,2.872,6.389
65875,31/12/2012,30/09/2013,31/01/2014,44.055,63.184,3.914,2.618,0.018,0.618,0.115,0.150,0.037,0.621,0.225,1.699,0.939,0.632,1.205,44.457,0.503,9.810,3.718,0.000,0.021,0.000,0.139,2.260,2.807,6.152
65875,31/12/2013,31/12/2013,28/02/2014,11.302,11.895,5.076,0.520,0.095,0.628,0.243,0.195,0.183,0.698,0.217,2.009,1.329,0.652,2.625,42.852,0.483,9.628,9.249,0.000,0.020,0.000,0.109,2.920,0.512,1.313
65875,31/12/2013,31/12/2013,31/03/2014,11.299,11.893,5.073,0.520,0.095,0.628,0.243,0.195,0.183,0.698,0.217,2.009,1.329,0.652,2.625,42.852,0.483,9.628,9.249,0.000,0.020,0.000,0.109,2.919,0.512,2.050
65875,31/12/2013,31/12/2013,30/04/2014,11.100,11.683,4.985,0.520,0.095,0.628,0.243,0.195,0.183,0.698,0.217,2.009,1.329,0.652,2.625,42.852,0.483,9.628,9.249,0.000,0.020,0.000,0.109,2.868,0.488,2.014
65875,31/12/2013,31/03/2014,31/05/2014,11.432,11.177,5.384,0.443,0.111,0.630,0.250,0.198,0.219,0.732,0.217,1.998,1.362,0.712,1.698,43.681,0.490,9.975,3.602,0.000,0.020,0.000,0.102,3.810,0.453,1.693
65875,31/12/2013,31/03/2014,30/06/2014,11.197,10.946,5.273,0.443,0.111,0.630,0.250,0.198,0.219,0.732,0.217,1.998,1.362,0.712,1.698,43.681,0.490,9.975,3.602,0.000,0.020,0.000,0.102,3.731,0.444,1.800
65875,31/12/2013,31/03/2014,31/07/2014,11.538,11.280,5.439,0.443,0.111,0.630,0.250,0.198,0.219,0.732,0.217,1.998,1.362,0.712,1.698,43.681,0.490,9.975,3.602,0.000,0.020,0.000,0.102,3.848,0.471,1.819
65875,31/12/2013,30/06/2014,31/08/2014,10.760,10.623,5.662,0.425,0.125,0.626,0.250,0.204,0.255,0.796,0.217,2.193,1.653,0.784,1.748,44.347,0.496,9.961,3.551,0.000,0.020,0.000,0.086,3.628,0.425,1.668
65875,31/12/2013,30/06/2014,30/09/2014,10.797,10.659,5.681,0.425,0.125,0.626,0.250,0.204,0.255,0.796,0.217,2.193,1.653,0.784,1.748,44.347,0.496,9.961,3.551,0.000,0.020,0.000,0.086,3.640,0.426,1.653
65875,31/12/2013,30/06/2014,31/10/2014,10.853,10.714,5.717,0.425,0.125,0.626,0.250,0.204,0.255,0.796,0.217,2.193,1.653,0.784,1.748,44.347,0.496,9.961,3.551,0.000,0.020,0.000,0.086,3.663,0.435,1.661
65875,31/12/2013,30/09/2014,30/11/2014,10.696,10.562,6.250,0.424,0.135,0.620,0.239,0.202,0.283,0.832,0.217,2.246,1.737,0.849,1.342,45.445,0.528,9.834,3.551,0.000,0.020,0.000,0.068,3.566,0.476,1.334
65875,31/12/2013,30/09/2014,31/12/2014,9.890,9.766,5.780,0.424,0.135,0.620,0.239,0.202,0.283,0.832,0.217,2.246,1.737,0.849,1.342,45.445,0.528,9.834,3.551,0.000,0.020,0.000,0.068,3.298,0.478,1.172
65875,31/12/2013,30/09/2014,31/01/2015,9.664,9.543,5.647,0.424,0.135,0.620,0.239,0.202,0.283,0.832,0.217,2.246,1.737,0.849,1.342,45.445,0.528,9.834,3.551,0.000,0.020,0.000,0.068,3.222,0.475,1.146
65875,31/12/2014,31/12/2014,28/02/2015,21.500,20.434,6.708,0.931,0.076,0.607,0.120,0.143,0.159,0.900,0.140,2.435,2.052,0.941,1.056,45.956,0.501,9.612,9.489,0.000,0.020,0.000,0.083,3.814,2.282,2.593
65875,31/12/2014,31/12/2014,31/03/2015,21.143,20.095,6.597,0.931,0.076,0.607,0.120,0.143,0.159,0.900,0.140,2.435,2.052,0.941,1.056,45.956,0.501,9.612,9.489,0.000,0.020,0.000,0.083,3.751,2.172,2.550
65875,31/12/2014,31/12/2014,30/04/2015,21.930,20.843,6.716,0.931,0.076,0.607,0.120,0.143,0.159,0.900,0.140,2.435,2.052,0.941,1.056,45.956,0.501,9.612,9.489,0.000,0.020,0.000,0.083,3.818,2.054,2.452
65875,31/12/2014,31/03/2015,31/05/2015,19.542,20.773,5.990,0.853,0.077,0.604,0.117,0.163,0.177,0.891,0.140,2.451,1.964,0.936,0.909,45.109,0.558,9.689,3.755,0.000,0.020,0.000,0.104,3.903,1.420,3.509
65875,31/12/2014,31/03/2015,30/06/2015,18.423,19.584,5.647,0.853,0.077,0.604,0.117,0.163,0.177,0.891,0.140,2.451,1.964,0.936,0.909,45.109,0.558,9.689,3.755,0.000,0.020,0.000,0.104,3.679,1.339,3.308
65875,31/12/2014,31/03/2015,31/07/2015,18.494,19.660,5.651,0.853,0.077,0.604,0.117,0.163,0.177,0.891,0.140,2.451,1.964,0.936,0.909,45.109,0.558,9.689,3.755,0.000,0.020,0.000,0.104,3.682,1.317,3.437
65875,31/12/2014,30/06/2015,31/08/2015,18.114,19.091,5.386,0.856,0.077,0.603,0.117,0.160,0.179,0.898,0.140,2.559,1.996,0.941,0.864,44.677,0.551,9.658,3.743,0.000,0.020,0.000,0.107,3.441,1.084,2.983
65875,31/12/2014,30/06/2015,30/09/2015,17.130,18.054,5.093,0.856,0.077,0.603,0.117,0.160,0.179,0.898,0.140,2.559,1.996,0.941,0.864,44.677,0.551,9.658,3.743,0.000,0.020,0.000,0.107,3.254,1.025,2.821
65875,31/12/2014,30/06/2015,31/10/2015,18.457,19.452,5.492,0.856,0.077,0.603,0.117,0.160,0.179,0.898,0.140,2.559,1.996,0.941,0.864,44.677,0.551,9.658,3.743,0.000,0.020,0.000,0.107,3.509,1.086,3.039
65875,31/12/2014,30/09/2015,30/11/2015,17.216,18.108,5.151,0.831,0.079,0.600,0.121,0.159,0.188,0.904,0.140,2.672,2.010,0.945,0.785,44.499,0.549,9.808,3.777,0.000,0.020,0.000,0.109,3.300,0.978,2.389
65875,31/12/2014,30/09/2015,31/12/2015,17.508,18.414,5.239,0.831,0.079,0.600,0.121,0.159,0.188,0.904,0.140,2.672,2.010,0.945,0.785,44.499,0.549,9.808,3.777,0.000,0.020,0.000,0.109,3.356,0.995,2.429
66181,31/01/2005,31/10/2005,31/01/2006,15.418,15.717,12.350,0.149,0.071,0.336,0.113,0.257,0.219,0.084,0.468,0.740,0.088,0.412,1.231,4.687,1.875,38.437,7.320,0.000,0.014,0.000,0.033,3.206,0.866,1.238
66181,31/01/2005,31/10/2005,28/02/2006,16.027,16.337,12.837,0.149,0.071,0.336,0.113,0.257,0.219,0.084,0.468,0.740,0.088,0.412,1.231,4.687,1.875,38.437,7.320,0.000,0.014,0.000,0.033,3.332,0.901,1.295
66181,31/01/2006,31/01/2006,31/03/2006,15.326,15.551,13.816,0.147,0.072,0.335,0.114,0.262,0.219,0.090,0.369,0.706,0.096,0.395,1.190,5.046,1.955,41.854,9.411,0.000,0.013,0.000,0.015,3.207,1.209,1.167
66181,31/01/2006,31/01/2006,30/04/2006,14.467,14.680,13.042,0.147,0.072,0.335,0.114,0.262,0.219,0.090,0.369,0.706,0.096,0.395,1.190,5.046,1.955,41.854,9.411,0.000,0.013,0.000,0.015,3.028,1.141,1.101
66181,31/01/2006,31/01/2006,31/05/2006,13.812,14.015,12.451,0.147,0.072,0.335,0.114,0.262,0.219,0.090,0.369,0.706,0.096,0.395,1.190,5.046,1.955,41.854,9.411,0.000,0.013,0.000,0.015,2.890,1.030,1.051
66181,31/01/2006,30/04/2006,30/06/2006,12.691,12.782,10.570,0.160,0.073,0.337,0.116,0.257,0.225,0.118,0.369,0.804,0.128,0.427,1.206,4.517,1.776,31.088,7.211,0.000,0.013,0.000,0.022,2.555,0.915,0.960
66181,31/01/2006,30/04/2006,31/07/2006,12.309,12.396,10.251,0.160,0.073,0.337,0.116,0.257,0.225,0.118,0.369,0.804,0.128,0.427,1.206,4.517,1.776,31.088,7.211,0.000,0.013,0.000,0.022,2.478,0.963,0.930
66181,31/01/2006,30/04/2006,31/08/2006,12.160,12.246,10.127,0.160,0.073,0.337,0.116,0.257,0.225,0.118,0.369,0.804,0.128,0.427,1.206,4.517,1.776,31.088,7.211,0.000,0.013,0.000,0.022,2.448,1.234,0.936
66181,31/01/2006,31/07/2006,30/09/2006,12.682,13.000,11.091,0.178,0.072,0.336,0.116,0.245,0.215,0.148,0.369,0.858,0.166,0.444,1.194,4.323,1.698,27.576,6.899,0.000,0.013,0.000,0.018,2.642,1.360,0.994
66181,31/01/2006,31/07/2006,31/10/2006,13.052,13.380,11.415,0.178,0.072,0.336,0.116,0.245,0.215,0.148,0.369,0.858,0.166,0.444,1.194,4.323,1.698,27.576,6.899,0.000,0.013,0.000,0.018,2.719,1.456,1.017
66181,31/01/2006,31/07/2006,30/11/2006,13.276,13.609,11.611,0.178,0.072,0.336,0.116,0.245,0.215,0.148,0.369,0.858,0.166,0.444,1.194,4.323,1.698,27.576,6.899,0.000,0.013,0.000,0.018,2.766,3.085,1.072
66181,31/01/2006,31/10/2006,31/12/2006,14.446,14.711,13.131,0.201,0.070,0.336,0.113,0.228,0.204,0.171,0.369,0.900,0.198,0.456,1.197,4.128,1.610,25.020,6.608,0.000,0.013,0.000,0.011,2.833,3.334,1.166
66181,31/01/2006,31/10/2006,31/01/2007,14.655,14.923,13.320,0.201,0.070,0.336,0.113,0.228,0.204,0.171,0.369,0.900,0.198,0.456,1.197,4.128,1.610,25.020,6.608,0.000,0.013,0.000,0.011,2.874,3.383,1.189
66181,31/01/2006,31/10/2006,28/02/2007,14.241,14.502,12.944,0.201,0.070,0.336,0.113,0.228,0.204,0.171,0.369,0.900,0.198,0.456,1.197,4.128,1.610,25.020,6.608,0.000,0.013,0.000,0.011,2.793,3.287,1.122
66181,31/01/2007,31/01/2007,31/03/2007,12.937,13.168,9.445,0.242,0.063,0.328,0.102,0.236,0.212,0.317,0.281,1.024,0.440,0.521,1.392,5.041,1.878,32.332,9.333,0.000,0.012,0.000,0.039,2.736,-2.662,1.047
66181,31/01/2007,31/01/2007,30/04/2007,13.335,13.573,9.736,0.242,0.063,0.328,0.102,0.236,0.212,0.317,0.281,1.024,0.440,0.521,1.392,5.041,1.878,32.332,9.333,0.000,0.012,0.000,0.039,2.820,-2.561,1.079
66181,31/01/2007,31/01/2007,31/05/2007,13.687,13.932,9.993,0.242,0.063,0.328,0.102,0.236,0.212,0.317,0.281,1.024,0.440,0.521,1.392,5.041,1.878,32.332,9.333,0.000,0.012,0.000,0.039,2.895,-1.792,1.155
66181,31/01/2007,30/04/2007,30/06/2007,16.328,16.603,12.706,0.315,0.062,0.335,0.100,0.188,0.171,0.257,0.281,1.016,0.331,0.503,1.269,3.812,1.470,22.483,6.032,0.000,0.012,0.000,0.024,2.895,-1.880,1.377
66181,31/01/2007,30/04/2007,31/07/2007,15.423,15.684,12.002,0.315,0.062,0.335,0.100,0.188,0.171,0.257,0.281,1.016,0.331,0.503,1.269,3.812,1.470,22.483,6.032,0.000,0.012,0.000,0.024,2.735,-1.083,1.255
66181,31/01/2007,30/04/2007,31/08/2007,15.896,16.165,12.370,0.315,0.062,0.335,0.100,0.188,0.171,0.257,0.281,1.016,0.331,0.503,1.269,3.812,1.470,22.483,6.032,0.000,0.012,0.000,0.024,2.819,-0.994,1.293
66181,31/01/2007,31/07/2007,30/09/2007,13.923,13.983,7.929,0.356,0.060,0.335,0.095,0.179,0.168,0.282,0.281,1.055,0.377,0.515,1.335,3.887,1.428,26.147,6.029,0.000,0.012,0.000,0.042,1.962,-0.860,1.128
66181,31/01/2007,31/07/2007,31/10/2007,13.524,13.582,7.702,0.356,0.060,0.335,0.095,0.179,0.168,0.282,0.281,1.055,0.377,0.515,1.335,3.887,1.428,26.147,6.029,0.000,0.012,0.000,0.042,1.906,-0.854,1.095
66181,31/01/2007,31/07/2007,30/11/2007,12.258,12.310,6.971,0.356,0.060,0.335,0.095,0.179,0.168,0.282,0.281,1.055,0.377,0.515,1.335,3.887,1.428,26.147,6.029,0.000,0.012,0.000,0.042,1.725,-0.697,1.005
66181,31/01/2007,31/10/2007,31/12/2007,11.868,11.868,6.869,0.408,0.057,0.335,0.089,0.167,0.159,0.327,0.281,1.075,0.466,0.548,1.330,3.938,1.463,31.102,6.211,0.000,0.012,0.000,0.043,2.512,-0.672,0.969
66181,31/01/2007,31/10/2007,31/01/2008,13.498,13.498,7.812,0.408,0.057,0.335,0.089,0.167,0.159,0.327,0.281,1.075,0.466,0.548,1.330,3.938,1.463,31.102,6.211,0.000,0.012,0.000,0.043,2.857,-0.749,1.102
66181,31/01/2007,31/10/2007,29/02/2008,11.696,11.696,6.769,0.408,0.057,0.335,0.089,0.167,0.159,0.327,0.281,1.075,0.466,0.548,1.330,3.938,1.463,31.102,6.211,0.000,0.012,0.000,0.043,2.475,-0.625,1.042
66181,31/01/2008,31/01/2008,31/03/2008,12.108,12.322,8.242,0.406,0.054,0.336,0.086,0.187,0.188,0.391,0.215,0.968,0.619,0.600,1.155,4.183,1.602,34.515,7.680,0.000,0.016,0.000,0.031,2.565,-0.571,1.167
66181,31/01/2008,31/01/2008,30/04/2008,12.468,12.687,8.499,0.406,0.054,0.336,0.086,0.187,0.188,0.391,0.215,0.968,0.619,0.600,1.155,4.183,1.602,34.515,7.680,0.000,0.016,0.000,0.031,2.645,-0.576,1.201
66181,31/01/2008,31/01/2008,31/05/2008,11.844,12.053,8.074,0.406,0.054,0.336,0.086,0.187,0.188,0.391,0.215,0.968,0.619,0.600,1.155,4.183,1.602,34.515,7.680,0.000,0.016,0.000,0.031,2.513,-0.536,1.106
66181,31/01/2008,30/04/2008,30/06/2008,10.550,11.888,7.221,0.455,0.047,0.337,0.074,0.171,0.159,0.363,0.215,1.035,0.553,0.584,1.225,4.134,1.596,51.200,6.811,0.000,0.016,0.000,0.038,2.188,-0.500,1.060
66181,31/01/2008,30/04/2008,31/07/2008,10.734,12.096,7.347,0.455,0.047,0.337,0.074,0.171,0.159,0.363,0.215,1.035,0.553,0.584,1.225,4.134,1.596,51.200,6.811,0.000,0.016,0.000,0.038,2.226,-0.499,1.078
66181,31/01/2008,30/04/2008,31/08/2008,12.216,13.766,8.362,0.455,0.047,0.337,0.074,0.171,0.159,0.363,0.215,1.035,0.553,0.584,1.225,4.134,1.596,51.200,6.811,0.000,0.016,0.000,0.038,2.533,-0.558,1.311
66181,31/01/2008,31/07/2008,30/09/2008,11.986,13.484,8.891,0.480,0.044,0.337,0.068,0.171,0.160,0.388,0.215,1.001,0.615,0.604,1.170,4.103,1.673,50.810,7.022,0.000,0.016,0.000,0.035,2.297,-0.589,1.251
66181,31/01/2008,31/07/2008,31/10/2008,10.921,12.286,8.101,0.480,0.044,0.337,0.068,0.171,0.160,0.388,0.215,1.001,0.615,0.604,1.170,4.103,1.673,50.810,7.022,0.000,0.016,0.000,0.035,2.093,-0.516,1.140
66181,31/01/2008,31/07/2008,30/11/2008,10.699,12.036,7.936,0.480,0.044,0.337,0.068,0.171,0.160,0.388,0.215,1.001,0.615,0.604,1.170,4.103,1.673,50.810,7.022,0.000,0.016,0.000,0.035,2.050,-0.497,1.235
66181,31/01/2008,31/10/2008,31/12/2008,11.396,13.006,7.283,0.509,0.040,0.338,0.063,0.173,0.162,0.380,0.215,0.984,0.595,0.596,1.193,4.095,1.660,51.040,7.062,0.000,0.016,0.000,0.053,2.060,-0.547,1.334
66181,31/01/2008,31/10/2008,31/01/2009,10.658,12.164,6.812,0.509,0.040,0.338,0.063,0.173,0.162,0.380,0.215,0.984,0.595,0.596,1.193,4.095,1.660,51.040,7.062,0.000,0.016,0.000,0.053,1.926,-0.511,1.248
66181,31/01/2008,31/10/2008,28/02/2009,10.342,11.802,6.609,0.509,0.040,0.338,0.063,0.173,0.162,0.380,0.215,0.984,0.595,0.596,1.193,4.095,1.660,51.040,7.062,0.000,0.016,0.000,0.053,1.869,-0.496,1.242
66181,31/01/2009,31/01/2009,31/03/2009,13.236,17.197,7.226,0.658,0.032,0.337,0.050,0.166,0.127,0.352,0.236,0.891,0.533,0.568,1.198,4.220,1.668,63.907,8.757,0.000,0.014,0.000,0.075,2.201,-0.651,1.810
66181,31/01/2009,31/01/2009,30/04/2009,14.787,19.212,8.076,0.658,0.032,0.337,0.050,0.166,0.127,0.352,0.236,0.891,0.533,0.568,1.198,4.220,1.668,63.907,8.757,0.000,0.014,0.000,0.075,2.460,-0.728,2.102
66181,31/01/2009,31/01/2009,31/05/2009,13.011,16.905,7.106,0.658,0.032,0.337,0.050,0.166,0.127,0.352,0.236,0.891,0.533,0.568,1.198,4.220,1.668,63.907,8.757,0.000,0.014,0.000,0.075,2.165,-0.684,1.878
66181,31/01/2009,30/04/2009,30/06/2009,13.819,16.185,7.810,0.617,0.036,0.337,0.055,0.157,0.133,0.361,0.236,0.956,0.551,0.582,1.217,4.012,1.592,52.817,6.990,0.000,0.014,0.000,0.061,2.198,-0.800,1.598
66181,31/01/2009,30/04/2009,31/07/2009,15.170,17.767,8.573,0.617,0.036,0.337,0.055,0.157,0.133,0.361,0.236,0.956,0.551,0.582,1.217,4.012,1.592,52.817,6.990,0.000,0.014,0.000,0.061,2.413,-0.878,1.757
66181,31/01/2009,30/04/2009,31/08/2009,15.959,18.692,9.019,0.617,0.036,0.337,0.055,0.157,0.133,0.361,0.236,0.956,0.551,0.582,1.217,4.012,1.592,52.817,6.990,0.000,0.014,0.000,0.061,2.539,-1.232,1.780
66181,31/01/2009,31/07/2009,30/09/2009,16.344,18.894,8.780,0.639,0.035,0.338,0.054,0.153,0.128,0.349,0.236,0.952,0.525,0.576,1.233,3.988,1.558,54.258,7.109,0.000,0.014,0.000,0.064,2.326,-1.293,1.799
66181,31/01/2009,31/07/2009,31/10/2009,15.393,17.794,8.269,0.639,0.035,0.338,0.054,0.153,0.128,0.349,0.236,0.952,0.525,0.576,1.233,3.988,1.558,54.258,7.109,0.000,0.014,0.000,0.064,2.191,-1.218,1.683
66181,31/01/2009,31/07/2009,30/11/2009,16.785,19.404,9.017,0.639,0.035,0.338,0.054,0.153,0.128,0.349,0.236,0.952,0.525,0.576,1.233,3.988,1.558,54.258,7.109,0.000,0.014,0.000,0.064,2.389,-1.570,1.904
66181,31/01/2009,31/10/2009,31/12/2009,18.195,21.117,9.113,0.658,0.035,0.339,0.054,0.153,0.124,0.336,0.236,0.943,0.497,0.568,1.250,3.993,1.535,56.549,7.228,0.000,0.014,0.000,0.071,2.495,-1.634,2.204
66181,31/01/2009,31/10/2009,31/01/2010,17.616,20.445,8.823,0.658,0.035,0.339,0.054,0.153,0.124,0.336,0.236,0.943,0.497,0.568,1.250,3.993,1.535,56.549,7.228,0.000,0.014,0.000,0.071,2.416,-1.654,2.123
66181,31/01/2009,31/10/2009,28/02/2010,19.623,22.774,9.828,0.658,0.035,0.339,0.054,0.153,0.124,0.336,0.236,0.943,0.497,0.568,1.250,3.993,1.535,56.549,7.228,0.000,0.014,0.000,0.071,2.691,-1.930,2.101
66181,31/01/2010,31/01/2010,31/03/2010,19.726,20.871,10.689,0.582,0.040,0.339,0.060,0.162,0.138,0.309,0.239,0.841,0.439,0.526,1.341,4.177,1.608,68.135,8.897,0.000,0.014,0.000,0.061,2.779,2.038,1.735
66181,31/01/2010,31/01/2010,30/04/2010,21.482,22.729,11.640,0.582,0.040,0.339,0.060,0.162,0.138,0.309,0.239,0.841,0.439,0.526,1.341,4.177,1.608,68.135,8.897,0.000,0.014,0.000,0.061,3.026,2.219,1.738
66181,31/01/2010,31/01/2010,31/05/2010,20.646,21.845,11.188,0.582,0.040,0.339,0.060,0.162,0.138,0.309,0.239,0.841,0.439,0.526,1.341,4.177,1.608,68.135,8.897,0.000,0.014,0.000,0.061,2.909,1.343,1.549
66181,31/01/2010,30/04/2010,30/06/2010,16.132,16.708,8.675,0.545,0.042,0.340,0.064,0.159,0.147,0.310,0.239,0.920,0.441,0.549,1.277,4.076,1.559,56.676,7.434,0.000,0.014,0.000,0.061,2.405,0.956,1.155
66181,31/01/2010,30/04/2010,31/07/2010,16.385,16.970,8.811,0.545,0.042,0.340,0.064,0.159,0.147,0.310,0.239,0.920,0.441,0.549,1.277,4.076,1.559,56.676,7.434,0.000,0.014,0.000,0.061,2.443,1.083,1.182
66181,31/01/2010,30/04/2010,31/08/2010,15.989,16.560,8.598,0.545,0.042,0.340,0.064,0.159,0.147,0.310,0.239,0.920,0.441,0.549,1.277,4.076,1.559,56.676,7.434,0.000,0.014,0.000,0.061,2.384,1.100,1.172
66181,31/01/2010,31/07/2010,30/09/2010,17.407,18.312,10.224,0.535,0.043,0.342,0.067,0.163,0.148,0.297,0.239,0.909,0.416,0.544,1.256,4.093,1.580,57.048,7.474,0.000,0.014,0.000,0.053,2.686,1.216,1.299
66181,31/01/2010,31/07/2010,31/10/2010,16.978,17.861,9.972,0.535,0.043,0.342,0.067,0.163,0.148,0.297,0.239,0.909,0.416,0.544,1.256,4.093,1.580,57.048,7.474,0.000,0.014,0.000,0.053,2.620,1.186,1.345
66181,31/01/2010,31/07/2010,30/11/2010,16.599,17.462,9.750,0.535,0.043,0.342,0.067,0.163,0.148,0.297,0.239,0.909,0.416,0.544,1.256,4.093,1.580,57.048,7.474,0.000,0.014,0.000,0.053,2.561,1.035,1.325
66181,31/01/2010,31/10/2010,31/12/2010,18.356,19.158,12.920,0.513,0.045,0.342,0.070,0.168,0.155,0.298,0.239,0.904,0.419,0.542,1.267,4.087,1.598,55.978,7.566,0.000,0.014,0.000,0.033,2.977,0.994,1.431
66181,31/01/2010,31/10/2010,31/01/2011,19.251,20.093,13.551,0.513,0.045,0.342,0.070,0.168,0.155,0.298,0.239,0.904,0.419,0.542,1.267,4.087,1.598,55.978,7.566,0.000,0.014,0.000,0.033,3.122,1.042,1.449
66181,31/01/2010,31/10/2010,28/02/2011,19.618,20.475,13.809,0.513,0.045,0.342,0.070,0.168,0.155,0.298,0.239,0.904,0.419,0.542,1.267,4.087,1.598,55.978,7.566,0.000,0.014,0.000,0.033,3.182,1.062,1.474
66181,31/01/2011,31/01/2011,31/03/2011,18.078,18.438,13.111,0.470,0.049,0.343,0.078,0.184,0.172,0.316,0.216,0.847,0.454,0.529,1.332,4.295,1.679,66.371,9.422,0.000,0.013,0.000,0.031,3.137,1.386,1.388
66181,31/01/2011,31/01/2011,30/04/2011,18.122,18.483,12.948,0.470,0.049,0.343,0.078,0.184,0.172,0.316,0.216,0.847,0.454,0.529,1.332,4.295,1.679,66.371,9.422,0.000,0.013,0.000,0.031,3.098,1.340,1.428
66181,31/01/2011,31/01/2011,31/05/2011,17.698,18.050,12.645,0.470,0.049,0.343,0.078,0.184,0.172,0.316,0.216,0.847,0.454,0.529,1.332,4.295,1.679,66.371,9.422,0.000,0.013,0.000,0.031,3.026,1.309,1.379
66181,31/01/2011,30/04/2011,30/06/2011,17.248,17.330,12.418,0.459,0.050,0.343,0.080,0.180,0.176,0.322,0.216,0.913,0.469,0.548,1.324,4.050,1.626,53.785,7.834,0.000,0.013,0.000,0.029,3.128,1.256,1.322
