PERMNO;date;SICCD;TICKER;DCLRDT;PAYDT;HSICMG;DIVAMT;FACPR;FACSHR;BIDLO;ASKHI;PRC;VOL;SHROUT;SPREAD;RETX;ewretd;permno;adate;qdate;public_date;pe_op_basic;pe_exi;pcf;dpr;npm;gpm;ptpm;roa;roe;capital_ratio;cash_debt;lt_ppent;dltt_be;debt_assets;curr_ratio;inv_turn;at_turn;rect_turn;pay_turn;rd_sale;adv_sale;staff_sale;accrual;ptb;PEG_1yrforward;PEG_ltgforward
47896;31.12.2008;6021;JPM;;;;;;;26.12;36.49;31.53;11555095;3732358;;-0.004106;0.042176;47896;31.12.2007;30.09.2008;31.12.2008;15.159;15.844;37.264;0.813;0.069;0.486;0.078;0.016;0.059;0.639;-0.077;171.592;1.822;0.927;;3.76;0.058;0.186;0.056;0;0.018;0.195;-0.002;0.855;-0.235;1.638
47896;30.01.2009;6021;JPM;09.12.2008;31.01.2009;;0.38;0;0;18.09;31.35;25.51;15718444;3732800;;-0.190929;-0.024042;47896;31.12.2007;30.09.2008;31.01.2009;12.264;12.819;30.153;0.813;0.069;0.486;0.078;0.016;0.059;0.639;-0.077;171.592;1.822;0.927;;3.76;0.058;0.186;0.056;0;0.018;0.195;-0.002;0.692;;
47896;27.02.2009;6021;JPM;;;;;;;19.51;27.63;22.85;17153694;3732800;;-0.104273;-0.107667;47896;31.12.2008;31.12.2008;28.02.2009;24.309;27.202;3.693;1.862;0.036;0.456;0.027;0.011;0.029;0.584;0.012;199.917;1.739;0.923;;4.062;0.054;0.168;0.051;0;0.019;0.224;0.01;0.632;1.007;3.4
47896;31.03.2009;6021;JPM;;;;;;;15.9;29.1;26.58;28067545;3757923;;0.163238;0.107474;47896;31.12.2008;31.12.2008;31.03.2009;28.277;31.643;4.324;1.862;0.036;0.456;0.027;0.011;0.029;0.584;0.012;199.917;1.739;0.923;;4.062;0.054;0.168;0.051;0;0.019;0.224;0.01;0.74;2.064;3.955
47896;30.04.2009;6021;JPM;23.02.2009;30.04.2009;;0.05;0;0;27.25;34.48;33;21133127;3757700;;0.241535;0.192762;47896;31.12.2008;31.12.2008;30.04.2009;35.106;39.286;5.369;1.862;0.036;0.456;0.027;0.011;0.029;0.584;0.012;199.917;1.739;0.923;;4.062;0.054;0.168;0.051;0;0.019;0.224;0.01;0.919;10.764;4.911
47896;29.05.2009;6021;JPM;;;;;;;32.49;38.94;36.9;15416868;3759160;;0.118182;0.10233;47896;31.12.2008;31.03.2009;31.05.2009;53.478;65.893;1.819;3.693;0.033;0.482;0.022;0.011;0.026;0.634;0.012;188.447;1.98;0.926;;6.027;0.05;0.157;0.054;0;0.019;0.224;0.037;1.004;8.207;8.237
47896;30.06.2009;6021;JPM;;;;;;;32.73;36.11;34.11;14190039;3901000;;-0.07561;0.023921;47896;31.12.2008;31.03.2009;30.06.2009;49.435;60.911;1.744;3.693;0.033;0.482;0.022;0.011;0.026;0.634;0.012;188.447;1.98;0.926;;6.027;0.05;0.157;0.054;0;0.019;0.224;0.037;0.963;3.974;7.614
47896;31.07.2009;6021;JPM;19.05.2009;31.07.2009;;0.05;0;0;32.27;38.65;38.65;10834786;3924100;;0.133099;0.085217;47896;31.12.2008;31.03.2009;31.07.2009;56.014;69.018;1.988;3.693;0.033;0.482;0.022;0.011;0.026;0.634;0.012;188.447;1.98;0.926;;6.027;0.05;0.157;0.054;0;0.019;0.224;0.037;1.097;-31.518;5.751
47896;31.08.2009;6021;JPM;;;;;;;39.6;43.66;43.46;8515650;3932573;;0.12445;0.056864;47896;31.12.2008;30.06.2009;31.08.2009;106;140.194;1.669;6.918;0.039;0.493;0.034;0.012;0.031;0.624;0.012;192.501;1.901;0.925;;4.724;0.05;0.155;0.051;0;0.019;0.224;0.048;1.166;7.114;11.683
47896;30.09.2009;6726;JPM;;;;;;;40.86;46.47;43.82;7103275;3932573;;0.008283;0.071255;47896;31.12.2008;30.06.2009;30.09.2009;106.878;141.355;1.683;6.918;0.039;0.493;0.034;0.012;0.031;0.624;0.012;192.501;1.901;0.925;;4.724;0.05;0.155;0.051;0;0.019;0.224;0.048;1.175;6.455;11.78
47896;30.10.2009;6726;JPM;15.09.2009;31.10.2009;;0.05;0;0;41.37;47.16;41.77;8570999;3938700;;-0.046782;-0.050612;47896;31.12.2008;30.06.2009;31.10.2009;101.878;134.742;1.607;6.918;0.039;0.493;0.034;0.012;0.031;0.624;0.012;192.501;1.901;0.925;;4.724;0.05;0.155;0.051;0;0.019;0.224;0.048;1.122;2.564;11.228
47896;30.11.2009;6726;JPM;;;;;;;41.33;44.35;42.49;6447211;3940654;;0.017237;0.028476;47896;31.12.2008;30.09.2009;30.11.2009;32.435;35.116;1.648;1.609;0.068;0.547;0.095;0.015;0.056;0.622;0.012;183.774;1.876;0.921;;5.347;0.055;0.173;0.049;0;0.019;0.224;0.044;1.087;0.609;2.926
47896;31.12.2009;6726;JPM;;;;;;;40.27;42.22;41.67;7559227;4104934;;-0.019299;0.055001;47896;31.12.2008;30.09.2009;31.12.2009;31.809;34.438;1.684;1.609;0.068;0.547;0.095;0.015;0.056;0.622;0.012;183.774;1.876;0.921;;5.347;0.055;0.173;0.049;0;0.019;0.224;0.044;1.11;0.605;4.305
47896;29.01.2010;6712;JPM;08.12.2009;31.01.2010;60;0.05;0;0;38.44;44.79;38.94;10292092;3942000;;-0.065515;-0.011388;47896;31.12.2008;30.09.2009;31.01.2010;29.725;32.182;1.511;1.609;0.068;0.547;0.095;0.015;0.056;0.622;0.012;183.774;1.876;0.921;;5.347;0.055;0.173;0.049;0;0.019;0.224;0.044;0.996;0.588;4.023
47896;26.02.2010;6712;JPM;;;60;;;;37.7;41.97;41.97;8763614;3973011;;0.077812;0.033603;47896;31.12.2009;31.12.2009;28.02.2010;18.013;18.737;1.368;0.094;0.101;0.592;0.139;0.018;0.08;0.581;0.065;167.892;1.458;0.919;;6.419;0.055;0.176;0.047;0;0.015;0.233;0.052;1.061;0.538;2.342
47896;31.03.2010;6712;JPM;;;60;;;;41.53;45.02;44.75;7558147;3973011;;0.066238;0.069289;47896;31.12.2009;31.12.2009;31.03.2010;19.206;19.978;1.459;0.094;0.101;0.592;0.139;0.018;0.08;0.581;0.065;167.892;1.458;0.919;;6.419;0.055;0.176;0.047;0;0.015;0.233;0.052;1.131;0.581;2.497
47896;30.04.2010;6712;JPM;16.03.2010;30.04.2010;60;0.05;0;0;42.41;47.81;42.58;9477633;3975400;;-0.048492;0.057843;47896;31.12.2009;31.12.2009;30.04.2010;18.275;19.009;1.389;0.094;0.101;0.592;0.139;0.018;0.08;0.581;0.065;167.892;1.458;0.919;;6.419;0.055;0.176;0.047;0;0.015;0.233;0.052;1.077;0.463;2.622
47896;28.05.2010;6712;JPM;;;60;;;;37.83;43.53;39.58;11374831;3978694;;-0.070456;-0.076929;47896;31.12.2009;31.03.2010;31.05.2010;15.107;15.461;1.744;0.386;0.11;0.622;0.15;0.021;0.086;0.634;0.065;174.108;1.826;0.921;;6.085;0.057;0.185;0.04;0;0.015;0.233;0.038;1.006;0.353;2.133
47896;30.06.2010;6712;JPM;;;60;;;;36.61;39.55;36.61;9757096;3978694;;-0.075038;-0.056799;47896;31.12.2009;31.03.2010;30.06.2010;13.973;14.301;1.614;0.386;0.11;0.622;0.15;0.021;0.086;0.634;0.065;174.108;1.826;0.921;;6.085;0.057;0.185;0.04;0;0.015;0.233;0.038;0.93;0.334;1.788
47896;30.07.2010;6712;JPM;18.05.2010;31.07.2010;60;0.05;0;0;35.83;40.69;40.28;8324834;3975800;;0.100246;0.05994;47896;31.12.2009;31.03.2010;31.07.2010;15.374;15.734;1.774;0.386;0.11;0.622;0.15;0.021;0.086;0.634;0.065;174.108;1.826;0.921;;6.085;0.057;0.185;0.04;0;0.015;0.233;0.038;1.023;0.435;1.967
47896;31.08.2010;6712;JPM;;;60;;;;35.63;41.64;36.36;7234809;3965167;;-0.097319;-0.047566;47896;31.12.2009;30.06.2010;31.08.2010;10.663;10.789;2.178;0.159;0.129;0.665;0.178;0.022;0.097;0.633;0.065;171.092;1.812;0.919;;13.269;0.056;0.181;0.024;0;0.015;0.233;0.025;0.885;0.176;1.349
47896;30.09.2010;6712;JPM;;;60;;;;37.74;41.19;38.06;7172049;3965167;;0.046755;0.096418;47896;31.12.2009;30.06.2010;30.09.2010;11.161;11.294;2.28;0.159;0.129;0.665;0.178;0.022;0.097;0.633;0.065;171.092;1.812;0.919;;13.269;0.056;0.181;0.024;0;0.015;0.233;0.025;0.926;0.185;1.412
47896;29.10.2010;6712;JPM;21.09.2010;31.10.2010;60;0.05;0;0;37.07;40.4;37.63;9493643;3925800;;-0.011298;0.040681;47896;31.12.2009;30.06.2010;31.10.2010;11.035;11.166;2.232;0.159;0.129;0.665;0.178;0.022;0.097;0.633;0.065;171.092;1.812;0.919;;13.269;0.056;0.181;0.024;0;0.015;0.233;0.025;0.906;0.159;1.489
47896;30.11.2010;6712;JPM;;;60;;;;36.96;40.94;37.4;7604975;3909181;;-0.006112;0.010736;47896;31.12.2009;30.09.2010;30.11.2010;10.36;10.447;27.241;0.149;0.141;0.703;0.193;0.024;0.1;0.636;0.065;170.631;1.833;0.919;;11.523;0.054;0.173;0.036;0;0.015;0.233;-0.005;0.881;0.146;1.393
47896;31.12.2010;6712;JPM;;;60;;;;38.15;42.67;42.42;6660270;3909181;;0.134225;0.068851;47896;31.12.2009;30.09.2010;31.12.2010;11.751;11.849;30.898;0.149;0.141;0.703;0.193;0.024;0.1;0.636;0.065;170.631;1.833;0.919;;11.523;0.054;0.173;0.036;0;0.015;0.233;-0.005;0.999;0.166;1.58
47896;31.01.2011;6712;JPM;14.12.2010;31.01.2011;60;0.05;0;0;43.4;45.29;44.94;8275732;3909181;;0.059406;0.014412;47896;31.12.2009;30.09.2010;31.01.2011;12.449;12.553;32.733;0.149;0.141;0.703;0.193;0.024;0.1;0.636;0.065;170.631;1.833;0.919;;11.523;0.054;0.173;0.036;0;0.015;0.233;-0.005;1.058;0.654;1.674
47896;28.02.2011;6712;JPM;;;60;;;;44.59;48;46.69;5976094;3983510;;0.038941;0.037036;47896;31.12.2010;31.12.2010;28.02.2011;11.731;11.79;-49.571;0.053;0.15;0.745;0.215;0.026;0.107;0.534;-0.002;145.376;1.199;0.917;;4.34;0.056;0.184;0.032;0;0.021;0.244;-0.01;1.105;0.576;1.572
47896;31.03.2011;6712;JPM;;;60;;;;43.81;46.56;46.1;6850889;3983510;;-0.012637;0.008605;47896;31.12.2010;31.12.2010;31.03.2011;11.583;11.641;-48.945;0.053;0.15;0.745;0.215;0.026;0.107;0.534;-0.002;145.376;1.199;0.917;;4.34;0.056;0.184;0.032;0;0.021;0.244;-0.01;1.091;0.555;1.552
47896;29.04.2011;6712;JPM;18.03.2011;30.04.2011;60;0.25;0;0;43.96;47.64;45.63;5783267;3986600;;-0.010195;0.019203;47896;31.12.2010;31.12.2010;30.04.2011;11.465;11.523;-48.483;0.053;0.15;0.745;0.215;0.026;0.107;0.534;-0.002;145.376;1.199;0.917;;4.34;0.056;0.184;0.032;0;0.021;0.244;-0.01;1.081;0.507;1.383
47896;31.05.2011;6712;JPM;;;60;;;;42.27;45.92;43.24;5866663;3973685;;-0.052378;-0.018549;47896;31.12.2010;31.03.2011;31.05.2011;9.524;9.609;-5.953;0.118;0.173;0.789;0.25;0.027;0.12;0.622;-0.002;157.409;1.723;0.917;;6.728;0.054;0.172;0.032;0;0.021;0.244;-0.023;0.994;0.388;1.096
47896;30.06.2011;6712;JPM;;;60;;;;39.49;41.76;40.94;8073407;3973685;;-0.053192;-0.024106;47896;31.12.2010;31.03.2011;30.06.2011;9.018;9.098;-5.636;0.118;0.173;0.789;0.25;0.027;0.12;0.622;-0.002;157.409;1.723;0.917;;6.728;0.054;0.172;0.032;0;0.021;0.244;-0.023;0.941;0.375;1.037
47896;29.07.2011;6712;JPM;17.05.2011;31.07.2011;60;0.25;0;0;39.39;42.29;40.45;6667567;3910200;;-0.011969;-0.021813;47896;31.12.2010;31.03.2011;31.07.2011;8.91;8.989;-5.48;0.118;0.173;0.789;0.25;0.027;0.12;0.622;-0.002;157.409;1.723;0.917;;6.728;0.054;0.172;0.032;0;0.021;0.244;-0.023;0.915;0.383;1.011
47896;31.08.2011;6712;JPM;;;60;;;;33.41;40.44;37.56;11904058;3899050;;-0.071446;-0.075715;47896;31.12.2010;30.06.2011;31.08.2011;7.958;8.026;19.742;0.158;0.175;0.8;0.254;0.028;0.121;0.621;-0.002;154.344;1.716;0.918;;5.136;0.053;0.176;0.032;0;0.021;0.244;-0.006;0.836;0.306;0.855
47896;30.09.2011;6712;JPM;;;60;;;;29.27;36.3;30.12;10321056;3899050;;-0.198083;-0.10092;47896;31.12.2010;30.06.2011;30.09.2011;6.381;6.436;15.832;0.158;0.175;0.8;0.254;0.028;0.121;0.621;-0.002;154.344;1.716;0.918;;5.136;0.053;0.176;0.032;0;0.021;0.244;-0.006;0.671;0.3;0.714
47896;31.10.2011;6712;JPM;20.09.2011;31.10.2011;60;0.25;0;0;28.65;37.02;34.76;10649700;3899050;;0.15405;0.107697;47896;31.12.2010;30.06.2011;31.10.2011;7.364;7.427;18.271;0.158;0.175;0.8;0.254;0.028;0.121;0.621;-0.002;154.344;1.716;0.918;;5.136;0.053;0.176;0.032;0;0.021;0.244;-0.006;0.774;0.467;0.814
47896;30.11.2011;6712;JPM;;;60;;;;28.38;35.02;30.97;8365259;3799766;;-0.109033;-0.020645;47896;31.12.2010;30.09.2011;30.11.2011;6.548;6.603;1.72;0.202;0.173;0.805;0.25;0.028;0.118;0.618;-0.002;149.81;1.689;0.918;;3.171;0.052;0.176;0.032;0;0.021;0.244;0.022;0.674;0.422;0.76
47896;30.12.2011;6712;JPM;;;60;;;;30.46;34;33.25;8181803;3799766;;0.07362;-0.003561;47896;31.12.2010;30.09.2011;31.12.2011;7.03;7.09;1.847;0.202;0.173;0.805;0.25;0.028;0.118;0.618;-0.002;149.81;1.689;0.918;;3.171;0.052;0.176;0.032;0;0.021;0.244;0.022;0.724;0.493;0.867
47896;31.01.2012;6712;JPM;13.12.2011;31.01.2012;60;0.25;0;0;34.91;37.66;37.3;7222403;3799766;;0.121804;0.085342;47896;31.12.2010;30.09.2011;31.01.2012;7.886;7.953;2.072;0.202;0.173;0.805;0.25;0.028;0.118;0.618;-0.002;149.81;1.689;0.918;;3.171;0.052;0.176;0.032;0;0.021;0.244;0.022;0.812;1.485;1.042
47896;29.02.2012;6712;JPM;;;60;;;;37.4;39.24;39.24;5653940;3799766;;0.052011;0.036494;47896;31.12.2011;31.12.2011;29.02.2012;8.72;8.759;1.554;0.229;0.171;0.809;0.241;0.026;0.11;0.523;0.046;148.296;1.147;0.919;;3.927;0.051;0.164;0.017;0;0.028;0.262;0.035;0.848;1.962;1.148
47896;30.03.2012;6021;JPM;;;;;;;39.32;46.27;45.98;8207362;3817360;;0.171763;0.017608;47896;31.12.2011;31.12.2011;31.03.2012;10.218;10.263;1.83;0.229;0.171;0.809;0.241;0.026;0.11;0.523;0.046;148.296;1.147;0.919;;3.927;0.051;0.164;0.017;0;0.028;0.262;0.035;0.999;1.768;1.345
47896;30.04.2012;6021;JPM;13.03.2012;30.04.2012;;0.3;0;0;42.72;46.13;42.98;6154995;3822501;;-0.065246;-0.009106;47896;31.12.2011;31.12.2011;30.04.2012;9.551;9.594;1.713;0.229;0.171;0.809;0.241;0.026;0.11;0.523;0.046;148.296;1.147;0.919;;3.927;0.051;0.164;0.017;0;0.028;0.262;0.035;0.935;0.895;1.257
47896;31.05.2012;6021;JPM;;;;;;;32.51;43.79;33.15;12943473;3806666;;-0.228711;-0.068434;47896;31.12.2011;31.03.2012;31.05.2012;7.837;7.568;1.188;0.312;0.167;0.816;0.233;0.025;0.105;0.61;0.046;150.398;1.63;0.919;;8.641;0.048;0.162;0.017;0;0.028;0.262;0.039;0.695;5.651;1.056
47896;29.06.2012;6021;JPM;;;;;;;31;36.78;35.73;10339928;3806666;;0.077828;0.034188;47896;31.12.2011;31.03.2012;30.06.2012;8.447;8.158;1.281;0.312;0.167;0.816;0.233;0.025;0.105;0.61;0.046;150.398;1.63;0.919;;8.641;0.048;0.162;0.017;0;0.028;0.262;0.039;0.75;-2.436;1.16
47896;31.07.2012;6021;JPM;15.05.2012;31.07.2012;;0.3;0;0;33.9;36.89;36;8149879;3796800;;0.007557;-0.003281;47896;31.12.2011;31.03.2012;31.07.2012;8.511;8.219;1.287;0.312;0.167;0.816;0.233;0.025;0.105;0.61;0.046;150.398;1.63;0.919;;8.641;0.048;0.162;0.017;0;0.028;0.262;0.039;0.753;2.166;1.202
47896;31.08.2012;6211;JPM;;;;;;;35.17;38.04;37.14;4681963;3798754;;0.031667;0.02482;47896;31.12.2011;30.06.2012;31.08.2012;8.928;8.577;1.691;0.329;0.171;0.83;0.235;0.023;0.101;0.597;0.046;149.606;1.543;0.919;;9.666;0.046;0.152;0.017;0;0.028;0.262;0.029;0.768;1.601;1.254
47896;28.09.2012;6211;JPM;;;;;;;37.01;41.57;40.48;4858608;3798754;;0.08993;0.034925;47896;31.12.2011;30.06.2012;30.09.2012;9.731;9.349;1.843;0.329;0.171;0.83;0.235;0.023;0.101;0.597;0.046;149.606;1.543;0.919;;9.666;0.046;0.152;0.017;0;0.028;0.262;0.029;0.837;1.675;1.367
47896;31.10.2012;6211;JPM;18.09.2012;31.10.2012;;0.3;0;0;40.86;43.32;41.68;5180389;3798754;;0.029644;-0.013477;47896;31.12.2011;30.06.2012;31.10.2012;10.019;9.626;1.897;0.329;0.171;0.83;0.235;0.023;0.101;0.597;0.046;149.606;1.543;0.919;;9.666;0.046;0.152;0.017;0;0.028;0.262;0.029;0.862;0.829;1.403
47896;30.11.2012;6211;JPM;;;;;;;39.29;42.88;41.08;4676410;3801402;;-0.014395;0.00279;47896;31.12.2011;30.09.2012;30.11.2012;9.029;8.722;2.647;0.313;0.183;0.844;0.254;0.024;0.108;0.582;0.046;148.654;1.455;0.917;;7.828;0.046;0.151;0.017;0;0.028;0.262;0.017;0.819;0.724;1.271
47896;31.12.2012;6211;JPM;;;;;;;40.57;44.53;43.9691;4611763;3801402;;0.070329;0.021872;47896;31.12.2011;30.09.2012;31.12.2012;9.664;9.335;2.833;0.313;0.183;0.844;0.254;0.024;0.108;0.582;0.046;148.654;1.455;0.917;;7.828;0.046;0.151;0.017;0;0.028;0.262;0.017;0.877;0.774;1.298
47896;31.01.2013;6211;JPM;11.12.2012;31.01.2013;;0.3;0;0;44.57;47.16;47.05;5227282;3801402;;0.07007;0.063509;47896;31.12.2011;30.09.2012;31.01.2013;10.341;9.989;3.031;0.313;0.183;0.844;0.254;0.024;0.108;0.582;0.046;148.654;1.455;0.917;;7.828;0.046;0.151;0.017;0;0.028;0.262;0.017;0.938;3.996;1.662
47896;28.02.2013;6211;JPM;;;;;;;47.6;49.45;48.92;4504727;3827467;;0.039745;0.0035;47896;31.12.2012;31.12.2012;28.02.2013;9.687;9.408;7.466;0.238;0.199;0.864;0.27;0.025;0.115;0.545;0.012;148.431;1.253;0.913;;3.292;0.046;0.153;0.014;0;0.024;0.286;0.002;0.96;2.224;1.223
47896;28.03.2013;6211;JPM;;;;;;;47.46;51;47.46;4994600;3827467;;-0.029845;0.031419;47896;31.12.2012;31.12.2012;31.03.2013;9.398;9.127;7.243;0.238;0.199;0.864;0.27;0.025;0.115;0.545;0.012;148.431;1.253;0.913;;3.292;0.046;0.153;0.014;0;0.024;0.286;0.002;0.931;1.695;1.321
47896;30.04.2013;6211;JPM;19.03.2013;30.04.2013;;0.3;0;0;46.64;49.31;49.01;4894970;3789800;;0.032659;0.002477;47896;31.12.2012;31.12.2012;30.04.2013;9.705;9.425;7.406;0.238;0.199;0.864;0.27;0.025;0.115;0.545;0.012;148.431;1.253;0.913;;3.292;0.046;0.153;0.014;0;0.024;0.286;0.002;0.952;1.114;1.341
47896;31.05.2013;6211;JPM;;;;;;;47.57;55.62;54.59;5499191;3779676;;0.113854;0.023985;47896;31.12.2012;31.03.2013;31.05.2013;9.594;9.766;5.06;0.284;0.214;0.87;0.291;0.025;0.122;0.577;0.012;148.73;1.43;0.914;;4.008;0.046;0.152;0.015;0;0.024;0.286;0.008;1.047;1.08;1.389
47896;28.06.2013;6211;JPM;;;;;;;50.92;54.49;52.79;4402875;3779676;;-0.032973;-0.013012;47896;31.12.2012;31.03.2013;30.06.2013;9.278;9.444;4.893;0.284;0.214;0.87;0.291;0.025;0.122;0.577;0.012;148.73;1.43;0.914;;4.008;0.046;0.152;0.015;0;0.024;0.286;0.008;1.012;0.944;1.448
47896;31.07.2013;6211;JPM;21.05.2013;31.07.2013;;0.38;0;0;52.49;56.67;55.73;4147029;3779676;;0.055692;0.054898;47896;31.12.2012;31.03.2013;31.07.2013;9.794;9.97;5.166;0.284;0.214;0.87;0.291;0.025;0.122;0.577;0.012;148.73;1.43;0.914;;4.008;0.046;0.152;0.015;0;0.024;0.286;0.008;1.069;0.751;1.529
47896;30.08.2013;6211;JPM;;;;;;;50.53;56.54;50.53;3438980;3764198;;-0.093307;-0.017278;47896;31.12.2012;30.06.2013;31.08.2013;8.15;8.45;2.826;0.269;0.224;0.88;0.305;0.026;0.127;0.58;0.012;150.059;1.449;0.914;;2.986;0.046;0.155;0.014;0;0.024;0.286;0.018;0.962;0.594;1.432
47896;30.09.2013;6211;JPM;;;;;;;50.32;53.67;51.69;4350155;3764198;;0.022957;0.051828;47896;31.12.2012;30.06.2013;30.09.2013;8.337;8.644;2.891;0.269;0.224;0.88;0.305;0.026;0.127;0.58;0.012;150.059;1.449;0.914;;2.986;0.046;0.155;0.014;0;0.024;0.286;0.018;0.984;0.661;1.419
47896;31.10.2013;6211;JPM;17.09.2013;31.10.2013;;0.38;0;0;50.75;54.3;51.54;4822927;3759200;;-0.002902;0.025762;47896;31.12.2012;30.06.2013;31.10.2013;8.313;8.619;2.878;0.269;0.224;0.88;0.305;0.026;0.127;0.58;0.012;150.059;1.449;0.914;;2.986;0.046;0.155;0.014;0;0.024;0.286;0.018;0.98;-1.12;1.55
47896;29.11.2013;6021;JPM;;;;;;;51.65;57.65;57.22;3659401;3759189;;0.110206;0.023398;47896;31.12.2012;30.09.2013;30.11.2013;9.155;12.887;1.946;0.387;0.172;0.903;0.238;0.026;0.094;0.584;0.012;150.816;1.479;0.914;;2.135;0.044;0.151;0.01;0;0.024;0.286;0.039;1.1;-0.918;2.318
47896;31.12.2013;6021;JPM;;;;;;;55.72;58.48;58.48;3302216;3759189;;0.02202;0.025242;47896;31.12.2012;30.09.2013;31.12.2013;9.357;13.171;1.989;0.387;0.172;0.903;0.238;0.026;0.094;0.584;0.012;150.816;1.479;0.914;;2.135;0.044;0.151;0.01;0;0.024;0.286;0.039;1.124;-0.878;2.24
47896;31.01.2014;6021;JPM;10.12.2013;31.01.2014;;0.38;0;0;55.09;59.49;55.36;4261481;3759189;;-0.053352;-0.001282;47896;31.12.2012;30.09.2013;31.01.2014;8.858;12.468;1.882;0.387;0.172;0.903;0.238;0.026;0.094;0.584;0.012;150.816;1.479;0.914;;2.135;0.044;0.151;0.01;0;0.024;0.286;0.039;1.064;0.365;2.128
47896;28.02.2014;6021;JPM;;;;;;;54.31;58.49;56.82;3473222;3786825;;0.026373;0.044257;47896;31.12.2013;31.12.2013;28.02.2014;9.135;13.062;1.993;0.337;0.169;0.906;0.245;0.026;0.091;0.543;0.049;148.043;1.252;0.913;;1.09;0.044;0.149;0.014;0;0.024;0.291;0.038;1.076;0.38;2.248
47896;31.03.2014;6021;JPM;;;;;;;56.21;61.07;60.71;4259544;3786825;;0.068462;0.001028;47896;31.12.2013;31.12.2013;31.03.2014;9.76;13.956;2.13;0.337;0.169;0.906;0.245;0.026;0.091;0.543;0.049;148.043;1.252;0.913;;1.09;0.044;0.149;0.014;0;0.024;0.291;0.038;1.149;0.428;2.402
47896;30.04.2014;6021;JPM;18.03.2014;30.04.2014;;0.38;0;0;54.8;60.67;55.98;4090235;3785092;;-0.077911;-0.022319;47896;31.12.2013;31.12.2013;30.04.2014;9;12.869;1.963;0.337;0.169;0.906;0.245;0.026;0.091;0.543;0.049;148.043;1.252;0.913;;1.09;0.044;0.149;0.014;0;0.024;0.291;0.038;1.059;0.516;2.353
47896;30.05.2014;6021;JPM;;;;;;;53.31;55.72;55.57;3151121;3784713;;-0.007324;0.006647;47896;31.12.2013;31.03.2014;31.05.2014;9.548;13.858;2.049;0.472;0.161;0.908;0.238;0.025;0.084;0.585;0.049;151.008;1.495;0.914;;1.654;0.042;0.146;0.004;0;0.024;0.291;0.035;1.028;0.656;2.772
47896;30.06.2014;6021;JPM;;;;;;;55.35;58.19;57.62;2637159;3784713;;0.03689;0.039501;47896;31.12.2013;31.03.2014;30.06.2014;9.9;14.369;2.124;0.472;0.161;0.908;0.238;0.025;0.084;0.585;0.049;151.008;1.495;0.914;;1.654;0.042;0.146;0.004;0;0.024;0.291;0.035;1.066;0.695;2.874
47896;31.07.2014;6021;JPM;26.03.2014;31.07.2014;;0.4;0;0;55.56;59.19;57.67;3173458;3784713;;0.000868;-0.035223;47896;31.12.2013;31.03.2014;31.07.2014;9.909;14.382;2.126;0.472;0.161;0.908;0.238;0.025;0.084;0.585;0.049;151.008;1.495;0.914;;1.654;0.042;0.146;0.004;0;0.024;0.291;0.035;1.067;0.621;3.196
47896;29.08.2014;6021;JPM;;;;;;;55.91;59.74;59.45;2415634;3761281;;0.030865;0.033697;47896;31.12.2013;30.06.2014;31.08.2014;10.43;15.362;7.512;0.516;0.158;0.903;0.232;0.024;0.081;0.581;0.049;150.437;1.484;0.912;;2.065;0.042;0.143;0.005;0;0.024;0.291;0.006;1.071;0.645;3.414
47896;30.09.2014;6021;JPM;;;;;;;59.06;61.63;60.24;2649486;3761281;;0.013288;-0.044988;47896;31.12.2013;30.06.2014;30.09.2014;10.568;15.566;7.612;0.516;0.158;0.903;0.232;0.024;0.081;0.581;0.049;150.437;1.484;0.912;;2.065;0.042;0.143;0.005;0;0.024;0.291;0.006;1.085;0.647;3.459
47896;31.10.2014;6021;JPM;16.09.2014;31.10.2014;;0.4;0;0;55.08;60.48;60.48;4154706;3761281;;0.003984;0.014199;47896;31.12.2013;30.06.2014;31.10.2014;10.611;15.628;7.643;0.516;0.158;0.903;0.232;0.024;0.081;0.581;0.049;150.437;1.484;0.912;;2.065;0.042;0.143;0.005;0;0.024;0.291;0.006;1.089;0.656;3.473
47896;28.11.2014;6021;JPM;;;;;;;60.12;61.93;60.16;2115356;3738189;;-0.005291;-0.002457;47896;31.12.2013;30.09.2014;30.11.2014;10.214;11.161;189.757;0.382;0.214;0.896;0.307;0.024;0.109;0.576;0.049;150.335;1.464;0.911;;2.87;0.042;0.143;0.005;0;0.024;0.291;-0.009;1.065;0.473;1.565
47896;31.12.2014;6021;JPM;;;;;;;58.43;63.15;62.58;3476575;3738189;;0.040226;-0.00019;47896;31.12.2013;30.09.2014;31.12.2014;10.625;11.61;190.747;0.382;0.214;0.896;0.307;0.024;0.109;0.576;0.049;150.335;1.464;0.911;;2.87;0.042;0.143;0.005;0;0.024;0.291;-0.009;1.108;0.507;1.628
47896;30.01.2015;6021;JPM;09.12.2014;31.01.2015;;0.4;0;0;54.38;62.49;54.38;4682059;3738189;;-0.131032;-0.019073;47896;31.12.2013;30.09.2014;31.01.2015;9.233;10.089;185.27;0.382;0.214;0.896;0.307;0.024;0.109;0.576;0.049;150.335;1.464;0.911;;2.87;0.042;0.143;0.005;0;0.024;0.291;-0.009;0.962;1.067;1.415
