PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
10107,30/04/2013,7370,MSFT,,,,,,,28.56000,33.10000,33.10000,14536561,8351107,,0.157140,0.002477
10107,31/05/2013,7370,MSFT,11/03/2013,13/06/2013,,0.23000,0.00000,0.00000,32.66000,35.08000,34.90000,10663668,8351107,,0.054381,0.023985
10107,28/06/2013,7370,MSFT,,,,,,,33.26500,35.67000,34.54500,9394212,8328000,,-0.010172,-0.013012
10107,31/07/2013,7370,MSFT,,,,,,,31.39000,36.27000,31.84000,11036007,8329956,,-0.078304,0.054898
10107,30/08/2013,7370,MSFT,12/06/2013,12/09/2013,,0.23000,0.00000,0.00000,31.39300,34.75000,33.40000,10443426,8329956,,0.048995,-0.017278
10107,30/09/2013,7370,MSFT,,,,,,,31.15200,33.64000,33.28000,12366043,8346000,,-0.003593,0.051828
10107,31/10/2013,7370,MSFT,,,,,,,33.01000,35.73000,35.40500,9633022,8347968,,0.063852,0.025762
10107,29/11/2013,7370,MSFT,19/09/2013,12/12/2013,,0.28000,0.00000,0.00000,35.52500,38.18000,38.13000,7965331,8347968,,0.076967,0.023398
10107,31/12/2013,7370,MSFT,,,,,,,36.25000,38.94000,37.41000,8202590,8300000,,-0.018883,0.025242
10107,31/01/2014,7370,MSFT,,,,,,,34.98000,37.84000,37.84000,9255796,8300724,,0.011494,-0.001282
10107,28/02/2014,7370,MSFT,19/11/2013,13/03/2014,,0.28000,0.00000,0.00000,35.82000,38.31000,38.31000,7182660,8300724,,0.012421,0.044257
10107,31/03/2014,7370,MSFT,,,,,,,37.70000,40.99000,40.99000,7790153,8260000,,0.069956,0.001028
10107,30/04/2014,7370,MSFT,,,,,,,39.18000,41.42000,40.40000,7461680,8260412,,-0.014394,-0.022319
10107,30/05/2014,7370,MSFT,11/03/2014,12/06/2014,,0.28000,0.00000,0.00000,39.06000,40.94000,40.94000,5747041,8260412,,0.013366,0.006647
10107,30/06/2014,7370,MSFT,,,,,,,40.29000,42.25000,41.70000,5566350,8239000,,0.018564,0.039501
10107,31/07/2014,7370,MSFT,,,,,,,41.67000,44.87000,43.16000,7327822,8239849,,0.035012,-0.035223
10107,29/08/2014,7370,MSFT,10/06/2014,11/09/2014,,0.28000,0.00000,0.00000,42.74000,45.43000,45.43000,5139717,8239849,,0.052595,0.033697
10107,30/09/2014,7370,MSFT,,,,,,,44.96000,47.52000,46.36000,8609490,8255024,,0.020471,-0.044988
10107,31/10/2014,7370,MSFT,,,,,,,42.74000,46.95000,46.95000,8533427,8242853,,0.012726,0.014199
10107,28/11/2014,7370,MSFT,16/09/2014,11/12/2014,,0.31000,0.00000,0.00000,47.44000,49.61000,47.81000,5230103,8242853,,0.018317,-0.002457
10107,31/12/2014,7370,MSFT,,,,,,,45.16000,48.84000,46.45000,6287260,8218000,,-0.028446,-0.000190
10107,30/01/2015,7370,MSFT,,,,,,,40.40000,47.59000,40.40000,9190983,8203785,,-0.130248,-0.019073
10107,27/02/2015,7370,MSFT,03/12/2014,12/03/2015,,0.31000,0.00000,0.00000,41.28000,44.15000,43.85000,6564632,8203785,,0.085396,0.054123
10107,31/03/2015,7370,MSFT,,,,,,,40.65500,43.88000,40.65500,8243346,8113000,,-0.072862,-0.005112
10107,30/04/2015,7370,MSFT,,,,,,,40.29000,49.15500,48.64000,8745897,8089575,,0.196409,0.015127
10107,29/05/2015,7370,MSFT,10/03/2015,11/06/2015,,0.31000,0.00000,0.00000,46.28000,48.72000,46.86000,6331563,8089575,,-0.036595,0.003962
10107,30/06/2015,7370,MSFT,,,,,,,44.15000,47.23000,44.15000,6649349,8027000,,-0.057832,-0.013473
10107,31/07/2015,7370,MSFT,,,,,,,44.24000,47.28000,46.70000,7256877,7997981,,0.057758,-0.027144
10107,31/08/2015,7370,MSFT,09/06/2015,10/09/2015,,0.31000,0.00000,0.00000,40.47000,47.58000,43.52000,7769602,7997981,,-0.068094,-0.047295
10107,30/09/2015,7370,MSFT,,,,,,,41.82000,44.30000,44.26000,6740501,7986000,,0.017004,-0.049922
10107,30/10/2015,7370,MSFT,,,,,,,44.61000,54.25000,52.64000,8580914,7987913,,0.189336,0.052873
10107,30/11/2015,7370,MSFT,15/09/2015,10/12/2015,,0.36000,0.00000,0.00000,52.84000,54.92000,54.35000,6634965,7987913,,0.032485,0.007333
10107,31/12/2015,7370,MSFT,,,,,,,54.06000,56.55000,55.48000,7934234,7925000,,0.020791,-0.035887
11308,31/01/2006,2086,KO,,,,,,,40.09000,41.97000,41.38000,1419585,2379170,,0.026544,0.076354
11308,28/02/2006,2086,KO,,,,,,,40.74000,42.53000,41.97000,1342936,2367883,,0.014258,0.004836
11308,31/03/2006,2086,KO,16/02/2006,01/04/2006,,0.31000,0.00000,0.00000,41.80000,42.89000,41.87000,1440870,2367883,,-0.002383,0.036978
11308,28/04/2006,2086,KO,,,,,,,41.04000,42.08000,41.96000,1097529,2355771,,0.002150,0.009791
11308,31/05/2006,2086,KO,,,,,,,41.92000,44.49000,44.03000,1764629,2355771,,0.049333,-0.044331
11308,30/06/2006,2086,KO,20/04/2006,01/07/2006,,0.31000,0.00000,0.00000,42.42000,43.92000,43.02000,1457107,2355771,,-0.022939,-0.008479
11308,31/07/2006,2086,KO,,,,,,,42.65000,44.52000,44.50000,1259283,2342446,,0.034403,-0.022698
11308,31/08/2006,2086,KO,,,,,,,43.61000,45.14000,44.81000,1042281,2342446,,0.006966,0.025011
11308,29/09/2006,2086,KO,20/07/2006,01/10/2006,,0.31000,0.00000,0.00000,43.99000,45.07000,44.68000,1020426,2342446,,-0.002901,0.009006
11308,31/10/2006,2086,KO,,,,,,,43.79000,47.28000,46.72000,1943207,2343796,,0.045658,0.046211
11308,30/11/2006,2086,KO,19/10/2006,15/12/2006,,0.31000,0.00000,0.00000,46.41000,47.26000,46.83000,1515743,2343796,,0.002354,0.031168
11308,29/12/2006,2086,KO,,,,,,,46.57000,49.00000,48.25000,1551191,2343796,,0.030322,0.014800
11308,31/01/2007,2086,KO,,,,,,,47.71000,48.74000,47.88000,1240830,2343796,,-0.007668,0.022283
11308,28/02/2007,2086,KO,,,,,,,46.39000,48.24000,46.68000,1648675,2315289,,-0.025063,0.002111
11308,30/03/2007,2086,KO,15/02/2007,01/04/2007,,0.34000,0.00000,0.00000,45.89000,48.26000,48.00000,2494014,2315289,,0.028278,0.006545
11308,30/04/2007,2086,KO,,,,,,,48.52000,52.19000,52.19000,2071806,2309870,,0.087292,0.027044
11308,31/05/2007,2086,KO,,,,,,,51.24000,53.61000,52.99000,2062683,2309870,,0.015329,0.023123
11308,29/06/2007,2086,KO,19/04/2007,01/07/2007,,0.34000,0.00000,0.00000,51.14000,52.80000,52.31000,2043411,2309870,,-0.012833,-0.007906
11308,31/07/2007,2086,KO,,,,,,,52.09000,54.05000,52.11000,2097086,2313576,,-0.003823,-0.043537
11308,31/08/2007,2086,KO,,,,,,,53.26000,55.86000,53.78000,2320306,2313576,,0.032048,-0.011712
11308,28/09/2007,2086,KO,19/07/2007,01/10/2007,,0.34000,0.00000,0.00000,53.69000,57.47000,57.47000,1688735,2313576,,0.068613,0.025364
11308,31/10/2007,2086,KO,,,,,,,57.19000,61.84000,61.76000,1843861,2310977,,0.074648,0.017406
11308,30/11/2007,2086,KO,18/10/2007,15/12/2007,,0.34000,0.00000,0.00000,59.86000,62.99000,62.10000,1930825,2310977,,0.005505,-0.076617
11308,31/12/2007,2086,KO,,,,,,,61.37000,64.09000,61.37000,1513499,2310977,,-0.011755,-0.010989
11308,31/01/2008,2086,KO,,,,,,,57.77000,65.56000,59.00000,2756034,2310977,,-0.038618,-0.045066
11308,29/02/2008,2086,KO,,,,,,,57.40000,60.05000,58.46000,1887758,2324012,,-0.009153,-0.021401
11308,31/03/2008,2086,KO,21/02/2008,01/04/2008,,0.38000,0.00000,0.00000,57.53000,61.41000,60.87000,1931039,2324012,,0.041225,-0.025309
11308,30/04/2008,2086,KO,,,,,,,58.72000,61.44000,58.87000,1975935,2322806,,-0.032857,0.031907
11308,30/05/2008,2086,KO,,,,,,,56.15000,59.09000,57.26000,2206776,2322806,,-0.027348,0.031787
11308,30/06/2008,2086,KO,17/04/2008,01/07/2008,,0.38000,0.00000,0.00000,51.84000,58.01000,51.98000,2794976,2322806,,-0.092211,-0.086625
11308,31/07/2008,2086,KO,,,,,,,49.60000,52.50000,51.50000,3098379,2311498,,-0.009234,-0.001295
11308,29/08/2008,2086,KO,,,,,,,52.07000,55.41000,52.07000,1897232,2311498,,0.011068,0.013023
11308,30/09/2008,2086,KO,17/07/2008,01/10/2008,,0.38000,0.00000,0.00000,50.19000,54.85000,52.88000,3030790,2311498,,0.015556,-0.120091
11308,31/10/2008,2086,KO,,,,,,,41.01000,54.16000,44.06000,4645076,2313555,,-0.166793,-0.205222
11308,28/11/2008,2086,KO,16/10/2008,15/12/2008,,0.38000,0.00000,0.00000,41.07000,46.87000,46.87000,2915551,2313555,,0.063777,-0.130320
11308,31/12/2008,2086,KO,,,,,,,43.93000,46.46000,45.27000,2842917,2313555,,-0.034137,0.042176
11308,30/01/2009,2086,KO,,,,,,,42.20000,45.90000,42.72000,2301833,2313555,,-0.056329,-0.024042
11308,27/02/2009,2086,KO,,,,,,,40.67000,44.39000,40.85000,2454107,2314658,,-0.043773,-0.107667
11308,31/03/2009,2086,KO,19/02/2009,01/04/2009,,0.41000,0.00000,0.00000,37.85000,45.10000,43.95000,3115679,2314658,,0.075887,0.107474
11308,30/04/2009,2086,KO,,,,,,,42.24000,45.34000,43.05000,2307585,2314998,,-0.020478,0.192762
11308,29/05/2009,2086,KO,,,,,,,42.47000,49.16000,49.16000,2739646,2314998,,0.141928,0.102330
11308,30/06/2009,2086,KO,23/04/2009,01/07/2009,,0.41000,0.00000,0.00000,47.50000,49.76000,47.99000,2527162,2314998,,-0.023800,0.023921
11308,31/07/2009,2086,KO,,,,,,,48.31000,51.03000,49.84000,2162796,2317442,,0.038550,0.085217
11308,31/08/2009,2086,KO,,,,,,,48.12000,49.91000,48.77000,1772064,2317442,,-0.021469,0.056864
11308,30/09/2009,2086,KO,23/07/2009,01/10/2009,,0.41000,0.00000,0.00000,48.53000,53.76000,53.70000,3080879,2317442,,0.101087,0.071255
11308,30/10/2009,2086,KO,,,,,,,53.12000,55.01000,53.31000,2099674,2317181,,-0.007263,-0.050612
11308,30/11/2009,2086,KO,22/10/2009,15/12/2009,,0.41000,0.00000,0.00000,53.12000,58.24000,57.20000,1640241,2317181,,0.072969,0.028476
11308,31/12/2009,2086,KO,,,,,,,56.92000,59.11000,57.00000,1928924,2317181,,-0.003497,0.055001
11308,29/01/2010,2086,KO,,,,,,,54.14000,57.13000,54.25000,1927039,2317181,,-0.048246,-0.011388
11308,26/02/2010,2086,KO,,,,,,,52.65000,55.91000,52.72000,2290196,2305124,,-0.028203,0.033603
11308,31/03/2010,2086,KO,18/02/2010,01/04/2010,,0.44000,0.00000,0.00000,53.27000,55.30000,55.00000,2678707,2305124,,0.043247,0.069289
11308,30/04/2010,2086,KO,,,,,,,52.87000,55.32000,53.45000,2219286,2307051,,-0.028182,0.057843
11308,28/05/2010,2086,KO,,,,,,,50.08000,54.04000,51.40000,2645761,2307051,,-0.038354,-0.076929
11308,30/06/2010,2086,KO,22/04/2010,01/07/2010,,0.44000,0.00000,0.00000,50.12000,52.75000,50.12000,2423584,2307051,,-0.024903,-0.056799
11308,30/07/2010,2086,KO,,,,,,,50.03000,55.11000,55.11000,1866834,2307051,,0.099561,0.059940
11308,31/08/2010,2086,KO,,,,,,,55.16000,57.11000,55.88250,1951418,2309462,,0.014017,-0.047566
11308,30/09/2010,2086,KO,22/07/2010,01/10/2010,,0.44000,0.00000,0.00000,57.31000,59.10000,58.52000,1740931,2309462,,0.047197,0.096418
11308,29/10/2010,2086,KO,,,,,,,58.88000,61.61000,61.32000,1936493,2322034,,0.047847,0.040681
11308,30/11/2010,2086,KO,21/10/2010,15/12/2010,,0.44000,0.00000,0.00000,61.71000,64.61000,63.17000,2202554,2322034,,0.030170,0.010736
11308,31/12/2010,2086,KO,,,,,,,63.90000,65.77000,65.77000,2035970,2322034,,0.041159,0.068851
11308,31/01/2011,2086,KO,,,,,,,62.21000,65.22000,62.85000,1834220,2322034,,-0.044397,0.014412
11308,28/02/2011,2086,KO,,,,,,,62.52000,64.55000,63.92000,1575611,2294317,,0.017025,0.037036
11308,31/03/2011,2086,KO,17/02/2011,01/04/2011,,0.47000,0.00000,0.00000,61.60000,66.34000,66.34000,2158086,2295128,,0.037860,0.008605
11308,29/04/2011,2086,KO,,,,,,,66.90000,68.31000,67.46000,1519102,2295128,,0.016883,0.019203
11308,31/05/2011,2086,KO,,,,,,,66.51000,68.46000,66.81000,1393964,2289254,,-0.009635,-0.018549
11308,30/06/2011,2086,KO,28/04/2011,01/07/2011,,0.47000,0.00000,0.00000,64.93000,67.29000,67.29000,1746400,2289254,,0.007185,-0.024106
11308,29/07/2011,2086,KO,,,,,,,67.12000,69.73000,68.01000,1627456,2289254,,0.010700,-0.021813
11308,31/08/2011,2086,KO,,,,,,,63.96000,70.45000,70.45000,3239729,2296096,,0.035877,-0.075715
11308,30/09/2011,2086,KO,21/07/2011,01/10/2011,,0.47000,0.00000,0.00000,67.42000,71.23000,67.56000,2586360,2296096,,-0.041022,-0.100920
11308,31/10/2011,2086,KO,,,,,,,65.23000,68.93000,68.32000,2032613,2271232,,0.011249,0.107697
11308,30/11/2011,2086,KO,20/10/2011,15/12/2011,,0.47000,0.00000,0.00000,64.74000,68.65000,67.23000,1692888,2271232,,-0.015954,-0.020645
11308,30/12/2011,2086,KO,,,,,,,66.26000,70.16000,69.97000,1547905,2271232,,0.040756,-0.003561
11308,31/01/2012,2086,KO,,,,,,,66.99000,70.14000,67.53000,1501279,2271232,,-0.034872,0.085342
11308,29/02/2012,2086,KO,,,,,,,67.83000,69.86000,69.86000,1438442,2263204,,0.034503,0.036494
11308,30/03/2012,2086,KO,16/02/2012,01/04/2012,,0.51000,0.00000,0.00000,68.76000,74.01000,74.01000,2051340,2264574,,0.059405,0.017608
11308,30/04/2012,2086,KO,,,,,,,71.94000,76.63000,76.32000,1457303,2257934,,0.031212,-0.009106
11308,31/05/2012,2086,KO,,,,,,,74.05000,77.47000,74.73000,1677241,2255950,,-0.020833,-0.068434
11308,29/06/2012,2086,KO,26/04/2012,01/07/2012,,0.51000,0.00000,0.00000,73.09000,78.19000,78.19000,1398036,2255950,,0.046300,0.034188
11308,31/07/2012,2086,KO,,,,,,,76.48000,81.12000,80.80000,1445246,2250962,,0.033380,-0.003281
11308,31/08/2012,2086,KO,30/04/2012,10/08/2012,,0.00000,1.00000,1.00000,37.14000,81.01000,37.40000,2384491,4501924,,-0.074257,0.024820
11308,28/09/2012,2086,KO,30/07/2012,01/10/2012,,0.25500,0.00000,0.00000,37.28000,38.64000,37.93000,4696192,4501924,,0.014171,0.034925
11308,31/10/2012,2086,KO,,,,,,,36.61000,38.58000,37.18000,2938444,4485162,,-0.019773,-0.013477
11308,30/11/2012,2086,KO,18/10/2012,17/12/2012,,0.25500,0.00000,0.00000,36.01000,37.97000,37.92000,2614656,4485162,,0.019903,0.002790
11308,31/12/2012,2086,KO,,,,,,,35.97000,37.86000,36.25000,2696596,4485162,,-0.044040,0.021872
11308,31/01/2013,2086,KO,,,,,,,36.91000,37.70000,37.24000,3027909,4485162,,0.027310,0.063509
11308,28/02/2013,2086,KO,,,,,,,36.84000,38.91000,38.72000,3249849,4456718,,0.039742,0.003500
11308,28/03/2013,2086,KO,21/02/2013,01/04/2013,,0.28000,0.00000,0.00000,38.59000,40.69000,40.44000,2884872,4456718,,0.044421,0.031419
11308,30/04/2013,2086,KO,,,,,,,40.08000,42.72000,42.33000,3178598,4453755,,0.046736,0.002477
11308,31/05/2013,2086,KO,,,,,,,39.99000,43.09000,39.99000,2882724,4453755,,-0.055280,0.023985
11308,28/06/2013,2086,KO,25/04/2013,01/07/2013,,0.28000,0.00000,0.00000,39.13000,41.42000,40.11000,3058447,4453755,,0.003001,-0.013012
11308,31/07/2013,2086,KO,,,,,,,40.08000,41.09000,40.08000,2609599,4433154,,-0.000748,0.054898
11308,30/08/2013,2086,KO,,,,,,,38.10000,40.57000,38.18000,2968333,4433154,,-0.047405,-0.017278
11308,30/09/2013,2086,KO,18/07/2013,01/10/2013,,0.28000,0.00000,0.00000,37.88000,39.59000,37.88000,3011107,4433154,,-0.007857,0.051828
11308,31/10/2013,2086,KO,,,,,,,37.05000,39.80000,39.57000,3790137,4415923,,0.044615,0.025762
11308,29/11/2013,2086,KO,17/10/2013,16/12/2013,,0.28000,0.00000,0.00000,39.50000,40.43000,40.19000,2679675,4415923,,0.015668,0.023398
11308,31/12/2013,2086,KO,,,,,,,39.10000,41.31000,41.31000,3011754,4415923,,0.027868,0.025242
11308,31/01/2014,2086,KO,,,,,,,37.82000,40.66000,37.82000,2896947,4415923,,-0.084483,-0.001282
11308,28/02/2014,2086,KO,,,,,,,37.10000,38.93000,38.20000,3857872,4405893,,0.010048,0.044257
11308,31/03/2014,2086,KO,20/02/2014,01/04/2014,,0.30500,0.00000,0.00000,37.97000,38.95000,38.66000,3492962,4405893,,0.012042,0.001028
11308,30/04/2014,2086,KO,,,,,,,38.07000,41.03000,40.79000,3827432,4395183,,0.055096,-0.022319
11308,30/05/2014,2086,KO,,,,,,,40.49000,41.11000,40.91000,2136387,4395183,,0.002942,0.006647
11308,30/06/2014,2086,KO,24/04/2014,01/07/2014,,0.30500,0.00000,0.00000,40.37000,42.36000,42.36000,2819811,4395183,,0.035444,0.039501
11308,31/07/2014,2086,KO,,,,,,,39.29000,42.43000,39.29000,2829462,4385924,,-0.072474,-0.035223
11308,29/08/2014,2086,KO,,,,,,,39.18000,41.72000,41.72000,2478963,4385924,,0.061848,0.033697
11308,30/09/2014,2086,KO,15/07/2014,01/10/2014,,0.30500,0.00000,0.00000,41.46000,42.66000,42.66000,3148783,4385924,,0.022531,-0.044988
11308,31/10/2014,2086,KO,,,,,,,40.56000,44.55000,41.88000,5298885,4380113,,-0.018284,0.014199
11308,28/11/2014,2086,KO,16/10/2014,15/12/2014,,0.30500,0.00000,0.00000,41.81000,44.83000,44.83000,2541154,4380113,,0.070439,-0.002457
11308,31/12/2014,2086,KO,,,,,,,40.39000,44.55000,42.22000,3268899,4380113,,-0.058220,-0.000190
11308,30/01/2015,2086,KO,,,,,,,41.17000,43.78000,41.17000,2930922,4380113,,-0.024870,-0.019073
11308,27/02/2015,2086,KO,,,,,,,41.23000,43.30000,43.30000,2916478,4366244,,0.051737,0.054123
11308,31/03/2015,2086,KO,19/02/2015,01/04/2015,,0.33000,0.00000,0.00000,39.91000,43.20000,40.55000,3707384,4368493,,-0.063510,-0.005112
11308,30/04/2015,2086,KO,,,,,,,40.30000,41.31000,40.56000,2840201,4368493,,0.000247,0.015127
11308,29/05/2015,2086,KO,,,,,,,40.66000,41.52000,40.96000,2305929,4358701,,0.009862,0.003962
11308,30/06/2015,2086,KO,30/04/2015,01/07/2015,,0.33000,0.00000,0.00000,39.23000,40.99000,39.23000,2882903,4358701,,-0.042236,-0.013473
11308,31/07/2015,2086,KO,,,,,,,39.42000,41.48000,41.08000,2681002,4350004,,0.047158,-0.027144
11308,31/08/2015,2086,KO,,,,,,,37.99000,42.12000,39.32000,3430777,4350004,,-0.042843,-0.047295
11308,30/09/2015,2086,KO,16/07/2015,01/10/2015,,0.33000,0.00000,0.00000,38.10000,40.12000,40.12000,3472840,4350004,,0.020346,-0.049922
11308,30/10/2015,2086,KO,,,,,,,39.80000,43.24000,42.35000,3665655,4348985,,0.055583,0.052873
11308,30/11/2015,2086,KO,15/10/2015,15/12/2015,,0.33000,0.00000,0.00000,41.38000,43.36000,42.62000,2521289,4348985,,0.006375,0.007333
11308,31/12/2015,2086,KO,,,,,,,42.27000,43.84000,42.96000,2866725,4348985,,0.007977,-0.035887
11850,31/01/2006,2911,XOM,,,,,,,58.28000,63.11000,62.75000,4093184,6133000,,0.117144,0.076354
11850,28/02/2006,2911,XOM,25/01/2006,10/03/2006,,0.32000,0.00000,0.00000,59.37000,61.97000,59.37000,3662864,6106333,,-0.053865,0.004836
11850,31/03/2006,2911,XOM,,,,,,,58.92000,61.64000,60.86000,4235352,6106333,,0.025097,0.036978
11850,28/04/2006,2911,XOM,,,,,,,61.03000,65.00000,63.08000,3413392,6091189,,0.036477,0.009791
11850,31/05/2006,2911,XOM,26/04/2006,09/06/2006,,0.32000,0.00000,0.00000,59.89000,64.67000,60.91000,4348811,6050324,,-0.034401,-0.044331
11850,30/06/2006,2911,XOM,,,,,,,56.65000,62.37000,61.35000,5043284,6050324,,0.007224,-0.008479
11850,31/07/2006,2911,XOM,,,,,,,62.15000,67.74000,67.74000,4200493,5945000,,0.104156,-0.022698
11850,31/08/2006,2911,XOM,26/07/2006,11/09/2006,,0.32000,0.00000,0.00000,67.57000,70.72000,67.67000,5075209,5944957,,-0.001033,0.025011
11850,29/09/2006,2911,XOM,,,,,,,64.11000,68.48000,67.10000,4745987,5944957,,-0.008423,0.009006
11850,31/10/2006,2911,XOM,,,,,,,65.41000,71.62000,71.42000,4586074,5832000,,0.064382,0.046211
11850,30/11/2006,2911,XOM,25/10/2006,11/12/2006,,0.32000,0.00000,0.00000,71.06000,76.81000,76.81000,4075587,5832488,,0.075469,0.031168
11850,29/12/2006,2911,XOM,,,,,,,75.36000,78.73000,76.63000,3866279,5832488,,-0.002343,0.014800
11850,31/01/2007,2911,XOM,,,,,,,70.98000,74.90000,74.10000,5048420,5832488,,-0.033016,0.022283
11850,28/02/2007,2911,XOM,31/01/2007,09/03/2007,,0.32000,0.00000,0.00000,71.68000,75.67000,71.68000,4016740,5693399,,-0.032659,0.002111
11850,30/03/2007,2911,XOM,,,,,,,69.86000,76.24000,75.45000,6123735,5675439,,0.052595,0.006545
11850,30/04/2007,2911,XOM,,,,,,,76.16000,80.55000,79.38000,4527110,5633000,,0.052087,0.027044
11850,31/05/2007,2911,XOM,25/04/2007,11/06/2007,,0.35000,0.00000,0.00000,79.39000,84.00000,83.17000,4466289,5633270,,0.047745,0.023123
11850,29/06/2007,2911,XOM,,,,,,,81.82000,86.36000,83.88000,5072519,5633270,,0.008537,-0.007906
11850,31/07/2007,2911,XOM,,,,,,,84.82000,93.44000,85.13000,5596511,5546000,,0.014902,-0.043537
11850,31/08/2007,2911,XOM,25/07/2007,10/09/2007,,0.35000,0.00000,0.00000,80.67000,87.90000,85.73000,6874294,5546262,,0.007048,-0.011712
11850,28/09/2007,2911,XOM,,,,,,,84.86000,92.97000,92.56000,4462503,5546262,,0.079669,0.025364
11850,31/10/2007,2911,XOM,,,,,,,90.68000,95.05000,91.99000,5135047,5546262,,-0.006158,0.017406
11850,30/11/2007,2911,XOM,31/10/2007,10/12/2007,,0.35000,0.00000,0.00000,84.11000,90.38000,89.16000,5479184,5463626,,-0.030764,-0.076617
11850,31/12/2007,2911,XOM,,,,,,,88.12000,95.00000,93.69000,3866979,5463626,,0.050808,-0.010989
11850,31/01/2008,2911,XOM,,,,,,,82.45000,93.83000,86.40000,6156267,5463626,,-0.077810,-0.045066
11850,29/02/2008,2911,XOM,30/01/2008,10/03/2008,,0.35000,0.00000,0.00000,81.44000,89.89000,87.01000,4910748,5350027,,0.007060,-0.021401
11850,31/03/2008,2911,XOM,,,,,,,82.46000,88.47000,84.58000,6087677,5350027,,-0.027928,-0.025309
11850,30/04/2008,2911,XOM,,,,,,,87.02000,94.39000,93.07000,4830980,5331547,,0.100378,0.031907
11850,30/05/2008,2911,XOM,30/04/2008,10/06/2008,,0.40000,0.00000,0.00000,88.76000,94.56000,88.76000,5758718,5283694,,-0.046309,0.031787
11850,30/06/2008,2911,XOM,,,,,,,84.91000,89.31000,88.13000,5657684,5283694,,-0.007098,-0.086625
11850,31/07/2008,2911,XOM,,,,,,,80.33000,88.35000,80.43000,6854842,5283694,,-0.087371,-0.001295
11850,29/08/2008,2911,XOM,30/07/2008,10/09/2008,,0.40000,0.00000,0.00000,76.53000,81.18000,80.01000,5430527,5194003,,-0.005222,0.013023
11850,30/09/2008,2911,XOM,,,,,,,73.25000,80.67000,77.66000,7709190,5194003,,-0.029371,-0.120091
11850,31/10/2008,2911,XOM,,,,,,,62.35000,78.58000,74.12000,13845105,5087000,,-0.045583,-0.205222
11850,28/11/2008,2911,XOM,29/10/2008,10/12/2008,,0.40000,0.00000,0.00000,68.51000,80.89000,80.15000,10076141,5086649,,0.081355,-0.130320
11850,31/12/2008,2911,XOM,,,,,,,74.31000,83.14000,79.83000,9977666,5086649,,-0.003993,0.042176
11850,30/01/2009,2911,XOM,,,,,,,75.10000,81.64000,76.48000,8447808,5086649,,-0.041964,-0.024042
11850,27/02/2009,2911,XOM,28/01/2009,10/03/2009,,0.40000,0.00000,0.00000,67.90000,80.34000,67.90000,7715785,4976000,,-0.112186,-0.107667
11850,31/03/2009,2911,XOM,,,,,,,62.22000,71.23000,68.10000,9335388,4941630,,0.002945,0.107474
11850,30/04/2009,2911,XOM,,,,,,,64.75000,70.44000,66.67000,6328963,4922926,,-0.020999,0.192762
11850,29/05/2009,2911,XOM,29/04/2009,10/06/2009,,0.42000,0.00000,0.00000,67.65000,70.82000,69.35000,5305886,4879710,,0.040198,0.102330
11850,30/06/2009,2911,XOM,,,,,,,68.45000,74.05000,69.91000,5970244,4879710,,0.008075,0.023921
11850,31/07/2009,2911,XOM,,,,,,,65.12000,72.75000,70.39000,5603673,4806000,,0.006866,0.085217
11850,31/08/2009,2911,XOM,29/07/2009,10/09/2009,,0.42000,0.00000,0.00000,66.49000,71.37000,69.15000,4377095,4805790,,-0.017616,0.056864
11850,30/09/2009,2911,XOM,,,,,,,68.18000,70.65000,68.61000,4192284,4805790,,-0.007809,0.071255
11850,30/10/2009,2911,XOM,,,,,,,66.58000,74.91000,71.67000,5013427,4747000,,0.044600,-0.050612
11850,30/11/2009,2911,XOM,28/10/2009,10/12/2009,,0.42000,0.00000,0.00000,71.30000,76.47000,75.07000,3564544,4747284,,0.047440,0.028476
11850,31/12/2009,2911,XOM,,,,,,,68.19000,76.04000,68.19000,6489832,4731898,,-0.091648,0.055001
11850,29/01/2010,2911,XOM,,,,,,,64.43000,70.30000,64.43000,5965357,4731898,,-0.055140,-0.011388
11850,26/02/2010,2911,XOM,27/01/2010,10/03/2010,,0.42000,0.00000,0.00000,64.35000,66.96000,65.00000,5348905,4721273,,0.008847,0.033603
11850,31/03/2010,2911,XOM,,,,,,,65.40000,67.39000,66.98000,5828071,4721273,,0.030462,0.069289
11850,30/04/2010,2911,XOM,,,,,,,67.34000,69.29000,67.77000,5313388,4698000,,0.011794,0.057843
11850,28/05/2010,2911,XOM,28/04/2010,10/06/2010,,0.44000,0.00000,0.00000,59.31000,67.84000,60.46000,7687117,4681795,,-0.107865,-0.076929
11850,30/06/2010,2911,XOM,,,,,,,57.07000,63.13000,57.07000,8085676,5098295,,-0.056070,-0.056799
11850,30/07/2010,2911,XOM,,,,,,,56.57000,60.91000,59.68000,6135343,5092000,,0.045733,0.059940
11850,31/08/2010,2911,XOM,28/07/2010,10/09/2010,,0.44000,0.00000,0.00000,58.48000,62.72000,59.11000,4757384,5091804,,-0.009551,-0.047566
11850,30/09/2010,2911,XOM,,,,,,,60.55000,62.06000,61.79000,4234216,5091804,,0.045339,0.096418
11850,29/10/2010,2911,XOM,,,,,,,62.19000,66.53000,66.49000,4304986,5043000,,0.076064,0.040681
11850,30/11/2010,2911,XOM,27/10/2010,10/12/2010,,0.44000,0.00000,0.00000,66.95000,71.83000,69.56000,4864111,5042557,,0.046172,0.010736
